Site,Year,ID,AFL,lon,lat,x,y,alt,july mean,july range,july rain,july max,genetics,short grass area,short grass stddist,short grass disp,woodland area,woodland stddist,woodland disp,urban area,urban stddist,urban disp,other grass area,other grass stddist,other grass disp,arable area,arable stddist,arable disp,other area,other stddist,other disp,roost_size
West Chiltington,2005,X0603,53,-0.444828142,50.95432325,509220,118422,60,16.9,9.8,47,21.8,1,214165573.4,8609,1254,75054060.4,9086,2671,16643179.55,8479,1731,23044909.36,7563,3425,167575324.8,9104,226,4722535.73,7139,3898,15
West Chiltington,2005,X0604,53.2,-0.444828142,50.95432325,509220,118422,60,16.9,9.8,47,21.8,1,214165573.4,8609,1254,75054060.4,9086,2671,16643179.55,8479,1731,23044909.36,7563,3425,167575324.8,9104,226,4722535.73,7139,3898,15
West Horrington,2005,X1751,54.45,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2005,X1752,53.92,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2005,X1753,51.24,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2005,X1754,53.39,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2005,X1755,53.38,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2005,X1756,54.53,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2005,X1757,54.55,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2005,X1758,52.59,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2005,X1759,51.1,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2005,X1760,51.52,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2005,X1761,53.925,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2005,X1762,52.48,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2005,X1793,52.44,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2005,X1794,52.34,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2005,X1795,53.915,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2005,X1796,51.21,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2005,X1797,52.53,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2005,X1798,50.96,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2005,X1799,54.62,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2005,X1800,56.62,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2005,X1801,54.44,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2006,X2506,54.6,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2006,X2507,53.1,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2006,X2508,56.4,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2006,X2509,52.2,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2006,X2510,51.5,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2006,X2511,54.6,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2006,X2512,52.6,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2006,X2513,52,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2006,X2514,51,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2006,X2515,51.3,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2006,X2516,52.8,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2006,X2517,51.6,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2010,X1868,53.5,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2011,B2089,52.8,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2011,B2090,53.5,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2011,B2091,53.2,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2011,B2092,53.1,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2011,B2093,53.5,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Horrington,2011,B2094,51.7,-2.610798571,51.22472399,357352,147516,147,16.1,8.6,61,20.4,3,265020238.5,8871,982,25941182.66,7755,2203,20638106.24,9111,2221,34514404.78,8645,1053,147186742.5,8857,1321,8636966.46,9520,6014,60
West Stour,2005,M9484,51.975,-2.305850432,51.00479594,378543,122928,68,16.4,8.9,52,20.9,3,250908365.2,8675,156,30959173.51,10209,1593,14911480.2,8337,312,23484696.17,9515,1762,180930093.7,8971,687,1152261.22,8545,1295,40
West Stour,2005,M9485,50.87,-2.305850432,51.00479594,378543,122928,68,16.4,8.9,52,20.9,3,250908365.2,8675,156,30959173.51,10209,1593,14911480.2,8337,312,23484696.17,9515,1762,180930093.7,8971,687,1152261.22,8545,1295,40
West Stour,2005,M9486,53.02,-2.305850432,51.00479594,378543,122928,68,16.4,8.9,52,20.9,3,250908365.2,8675,156,30959173.51,10209,1593,14911480.2,8337,312,23484696.17,9515,1762,180930093.7,8971,687,1152261.22,8545,1295,40
West Stour,2005,M9487,52.26,-2.305850432,51.00479594,378543,122928,68,16.4,8.9,52,20.9,3,250908365.2,8675,156,30959173.51,10209,1593,14911480.2,8337,312,23484696.17,9515,1762,180930093.7,8971,687,1152261.22,8545,1295,40
West Stour,2005,M9488,53.68,-2.305850432,51.00479594,378543,122928,68,16.4,8.9,52,20.9,3,250908365.2,8675,156,30959173.51,10209,1593,14911480.2,8337,312,23484696.17,9515,1762,180930093.7,8971,687,1152261.22,8545,1295,40
West Stour,2005,M9489,53.03,-2.305850432,51.00479594,378543,122928,68,16.4,8.9,52,20.9,3,250908365.2,8675,156,30959173.51,10209,1593,14911480.2,8337,312,23484696.17,9515,1762,180930093.7,8971,687,1152261.22,8545,1295,40
West Stour,2005,M9490,54.78,-2.305850432,51.00479594,378543,122928,68,16.4,8.9,52,20.9,3,250908365.2,8675,156,30959173.51,10209,1593,14911480.2,8337,312,23484696.17,9515,1762,180930093.7,8971,687,1152261.22,8545,1295,40
West Stour,2005,M9491,53.5,-2.305850432,51.00479594,378543,122928,68,16.4,8.9,52,20.9,3,250908365.2,8675,156,30959173.51,10209,1593,14911480.2,8337,312,23484696.17,9515,1762,180930093.7,8971,687,1152261.22,8545,1295,40
West Stour,2005,M9492,55.4,-2.305850432,51.00479594,378543,122928,68,16.4,8.9,52,20.9,3,250908365.2,8675,156,30959173.51,10209,1593,14911480.2,8337,312,23484696.17,9515,1762,180930093.7,8971,687,1152261.22,8545,1295,40
West Stour,2005,M9493,53.7,-2.305850432,51.00479594,378543,122928,68,16.4,8.9,52,20.9,3,250908365.2,8675,156,30959173.51,10209,1593,14911480.2,8337,312,23484696.17,9515,1762,180930093.7,8971,687,1152261.22,8545,1295,40
West Stour,2005,M9494,53.9,-2.305850432,51.00479594,378543,122928,68,16.4,8.9,52,20.9,3,250908365.2,8675,156,30959173.51,10209,1593,14911480.2,8337,312,23484696.17,9515,1762,180930093.7,8971,687,1152261.22,8545,1295,40
West Stour,2005,M9495,54.1,-2.305850432,51.00479594,378543,122928,68,16.4,8.9,52,20.9,3,250908365.2,8675,156,30959173.51,10209,1593,14911480.2,8337,312,23484696.17,9515,1762,180930093.7,8971,687,1152261.22,8545,1295,40
West Stour,2005,M9496,52.7,-2.305850432,51.00479594,378543,122928,68,16.4,8.9,52,20.9,3,250908365.2,8675,156,30959173.51,10209,1593,14911480.2,8337,312,23484696.17,9515,1762,180930093.7,8971,687,1152261.22,8545,1295,40
West Stour,2005,M9497,52.8,-2.305850432,51.00479594,378543,122928,68,16.4,8.9,52,20.9,3,250908365.2,8675,156,30959173.51,10209,1593,14911480.2,8337,312,23484696.17,9515,1762,180930093.7,8971,687,1152261.22,8545,1295,40
West Stour,2005,M9498,52.8,-2.305850432,51.00479594,378543,122928,68,16.4,8.9,52,20.9,3,250908365.2,8675,156,30959173.51,10209,1593,14911480.2,8337,312,23484696.17,9515,1762,180930093.7,8971,687,1152261.22,8545,1295,40
West Stour,2006,X2471,54.2,-2.305850432,51.00479594,378543,122928,68,16.4,8.9,52,20.9,3,250908365.2,8675,156,30959173.51,10209,1593,14911480.2,8337,312,23484696.17,9515,1762,180930093.7,8971,687,1152261.22,8545,1295,40
West Stour,2006,X2472,54,-2.305850432,51.00479594,378543,122928,68,16.4,8.9,52,20.9,3,250908365.2,8675,156,30959173.51,10209,1593,14911480.2,8337,312,23484696.17,9515,1762,180930093.7,8971,687,1152261.22,8545,1295,40
West Stour,2006,X2473,52.5,-2.305850432,51.00479594,378543,122928,68,16.4,8.9,52,20.9,3,250908365.2,8675,156,30959173.51,10209,1593,14911480.2,8337,312,23484696.17,9515,1762,180930093.7,8971,687,1152261.22,8545,1295,40
West Stour,2006,X2474,53.2,-2.305850432,51.00479594,378543,122928,68,16.4,8.9,52,20.9,3,250908365.2,8675,156,30959173.51,10209,1593,14911480.2,8337,312,23484696.17,9515,1762,180930093.7,8971,687,1152261.22,8545,1295,40
West Stour,2006,X2475,51.4,-2.305850432,51.00479594,378543,122928,68,16.4,8.9,52,20.9,3,250908365.2,8675,156,30959173.51,10209,1593,14911480.2,8337,312,23484696.17,9515,1762,180930093.7,8971,687,1152261.22,8545,1295,40
West Stour,2006,X2476,51.8,-2.305850432,51.00479594,378543,122928,68,16.4,8.9,52,20.9,3,250908365.2,8675,156,30959173.51,10209,1593,14911480.2,8337,312,23484696.17,9515,1762,180930093.7,8971,687,1152261.22,8545,1295,40
West Stour,2006,X2477,52.8,-2.305850432,51.00479594,378543,122928,68,16.4,8.9,52,20.9,3,250908365.2,8675,156,30959173.51,10209,1593,14911480.2,8337,312,23484696.17,9515,1762,180930093.7,8971,687,1152261.22,8545,1295,40
West Stour,2006,X2478,52.3,-2.305850432,51.00479594,378543,122928,68,16.4,8.9,52,20.9,3,250908365.2,8675,156,30959173.51,10209,1593,14911480.2,8337,312,23484696.17,9515,1762,180930093.7,8971,687,1152261.22,8545,1295,40
West Stour,2006,X2479,54.6,-2.305850432,51.00479594,378543,122928,68,16.4,8.9,52,20.9,3,250908365.2,8675,156,30959173.51,10209,1593,14911480.2,8337,312,23484696.17,9515,1762,180930093.7,8971,687,1152261.22,8545,1295,40
West Stour,2006,X2480,52.5,-2.305850432,51.00479594,378543,122928,68,16.4,8.9,52,20.9,3,250908365.2,8675,156,30959173.51,10209,1593,14911480.2,8337,312,23484696.17,9515,1762,180930093.7,8971,687,1152261.22,8545,1295,40
"Wivelsfield, Stream Villas",1986,E8567,54.6,-0.086467998,50.96562124,534353,120270,41,16.8,9.9,46,21.8,1,237525644.4,8886,587,79837951.19,8858,3002,27719442.89,7592,1682,26318373.58,8488,1279,126953378.5,8970,840,3034250.93,8028,4846,15
"Wivelsfield, Stream Villas",1988,E8569,52.3,-0.086467998,50.96562124,534353,120270,41,16.8,9.9,46,21.8,1,237525644.4,8886,587,79837951.19,8858,3002,27719442.89,7592,1682,26318373.58,8488,1279,126953378.5,8970,840,3034250.93,8028,4846,15
"Wivelsfield, Stream Villas",1986,E8570,52.95,-0.086467998,50.96562124,534353,120270,41,16.8,9.9,46,21.8,1,237525644.4,8886,587,79837951.19,8858,3002,27719442.89,7592,1682,26318373.58,8488,1279,126953378.5,8970,840,3034250.93,8028,4846,15
"Wivelsfield, Stream Villas",1986,E8572,51.5,-0.086467998,50.96562124,534353,120270,41,16.8,9.9,46,21.8,1,237525644.4,8886,587,79837951.19,8858,3002,27719442.89,7592,1682,26318373.58,8488,1279,126953378.5,8970,840,3034250.93,8028,4846,15
"Wivelsfield, Stream Villas",1986,E8573,54.6,-0.086467998,50.96562124,534353,120270,41,16.8,9.9,46,21.8,1,237525644.4,8886,587,79837951.19,8858,3002,27719442.89,7592,1682,26318373.58,8488,1279,126953378.5,8970,840,3034250.93,8028,4846,15
"Wivelsfield, Stream Villas",1986,E8574,52.7,-0.086467998,50.96562124,534353,120270,41,16.8,9.9,46,21.8,1,237525644.4,8886,587,79837951.19,8858,3002,27719442.89,7592,1682,26318373.58,8488,1279,126953378.5,8970,840,3034250.93,8028,4846,15
"Wivelsfield, Stream Villas",1987,E8592,53.3,-0.086467998,50.96562124,534353,120270,41,16.8,9.9,46,21.8,1,237525644.4,8886,587,79837951.19,8858,3002,27719442.89,7592,1682,26318373.58,8488,1279,126953378.5,8970,840,3034250.93,8028,4846,15
"Wivelsfield, Stream Villas",1987,E8593,52.5,-0.086467998,50.96562124,534353,120270,41,16.8,9.9,46,21.8,1,237525644.4,8886,587,79837951.19,8858,3002,27719442.89,7592,1682,26318373.58,8488,1279,126953378.5,8970,840,3034250.93,8028,4846,15
"Wivelsfield, Stream Villas",1987,E8594,53.1,-0.086467998,50.96562124,534353,120270,41,16.8,9.9,46,21.8,1,237525644.4,8886,587,79837951.19,8858,3002,27719442.89,7592,1682,26318373.58,8488,1279,126953378.5,8970,840,3034250.93,8028,4846,15
"Wivelsfield, Stream Villas",1987,E8595,51.4,-0.086467998,50.96562124,534353,120270,41,16.8,9.9,46,21.8,1,237525644.4,8886,587,79837951.19,8858,3002,27719442.89,7592,1682,26318373.58,8488,1279,126953378.5,8970,840,3034250.93,8028,4846,15
"Wivelsfield, Stream Villas",1987,E8501,52.1,-0.086467998,50.96562124,534353,120270,41,16.8,9.9,46,21.8,1,237525644.4,8886,587,79837951.19,8858,3002,27719442.89,7592,1682,26318373.58,8488,1279,126953378.5,8970,840,3034250.93,8028,4846,15
"Wivelsfield, Stream Villas",1987,E8502,53.6,-0.086467998,50.96562124,534353,120270,41,16.8,9.9,46,21.8,1,237525644.4,8886,587,79837951.19,8858,3002,27719442.89,7592,1682,26318373.58,8488,1279,126953378.5,8970,840,3034250.93,8028,4846,15
"Wivelsfield, Stream Villas",1987,E8503,51,-0.086467998,50.96562124,534353,120270,41,16.8,9.9,46,21.8,1,237525644.4,8886,587,79837951.19,8858,3002,27719442.89,7592,1682,26318373.58,8488,1279,126953378.5,8970,840,3034250.93,8028,4846,15
"Wivelsfield, Stream Villas",1987,E8504,52.4,-0.086467998,50.96562124,534353,120270,41,16.8,9.9,46,21.8,1,237525644.4,8886,587,79837951.19,8858,3002,27719442.89,7592,1682,26318373.58,8488,1279,126953378.5,8970,840,3034250.93,8028,4846,15
"Wivelsfield, Stream Villas",1987,E8505,52.3,-0.086467998,50.96562124,534353,120270,41,16.8,9.9,46,21.8,1,237525644.4,8886,587,79837951.19,8858,3002,27719442.89,7592,1682,26318373.58,8488,1279,126953378.5,8970,840,3034250.93,8028,4846,15
"Wivelsfield, Stream Villas",1987,E8506,51.6,-0.086467998,50.96562124,534353,120270,41,16.8,9.9,46,21.8,1,237525644.4,8886,587,79837951.19,8858,3002,27719442.89,7592,1682,26318373.58,8488,1279,126953378.5,8970,840,3034250.93,8028,4846,15
"Wivelsfield, Stream Villas",1987,E8507,52.5,-0.086467998,50.96562124,534353,120270,41,16.8,9.9,46,21.8,1,237525644.4,8886,587,79837951.19,8858,3002,27719442.89,7592,1682,26318373.58,8488,1279,126953378.5,8970,840,3034250.93,8028,4846,15
"Wivelsfield, Stream Villas",1987,E8508,53.2,-0.086467998,50.96562124,534353,120270,41,16.8,9.9,46,21.8,1,237525644.4,8886,587,79837951.19,8858,3002,27719442.89,7592,1682,26318373.58,8488,1279,126953378.5,8970,840,3034250.93,8028,4846,15
"Wivelsfield, Stream Villas",1987,E8599,52.6,-0.086467998,50.96562124,534353,120270,41,16.8,9.9,46,21.8,1,237525644.4,8886,587,79837951.19,8858,3002,27719442.89,7592,1682,26318373.58,8488,1279,126953378.5,8970,840,3034250.93,8028,4846,15
"Wivelsfield, Stream Villas",1987,E8600,53.1,-0.086467998,50.96562124,534353,120270,41,16.8,9.9,46,21.8,1,237525644.4,8886,587,79837951.19,8858,3002,27719442.89,7592,1682,26318373.58,8488,1279,126953378.5,8970,840,3034250.93,8028,4846,15
"Wivelsfield, Stream Villas",1988,E8641,55.4,-0.086467998,50.96562124,534353,120270,41,16.8,9.9,46,21.8,1,237525644.4,8886,587,79837951.19,8858,3002,27719442.89,7592,1682,26318373.58,8488,1279,126953378.5,8970,840,3034250.93,8028,4846,15
"Wivelsfield, Stream Villas",1988,E8642,52.1,-0.086467998,50.96562124,534353,120270,41,16.8,9.9,46,21.8,1,237525644.4,8886,587,79837951.19,8858,3002,27719442.89,7592,1682,26318373.58,8488,1279,126953378.5,8970,840,3034250.93,8028,4846,15
"Wivelsfield, Stream Villas",1989,E8672,53,-0.086467998,50.96562124,534353,120270,41,16.8,9.9,46,21.8,1,237525644.4,8886,587,79837951.19,8858,3002,27719442.89,7592,1682,26318373.58,8488,1279,126953378.5,8970,840,3034250.93,8028,4846,15
Rhydd y Foel,2012,X2651,52.2,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2652,53,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2653,53.8,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2654,53.5,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2655,54.2,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2656,52.2,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2657,52.5,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2658,53.5,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2659,54.8,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2660,52.5,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2661,54.6,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2662,52.3,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2663,50.2,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2664,51.8,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2665,52.9,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2666,53.2,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2667,51.3,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2668,53.9,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
